game_id,title,region,system,language,updated_from_redump
SCPS-91240,YARUDORA SERIES VOL.2 - KISETSU O DAKISHIMETE  - (Disc 1),NTSC-J,PSX,J,0
SCPS-91241,YARUDORA SERIES VOL.2 - KISETSU O DAKISHIMETE  - (Disc 2),NTSC-J,PSX,J,0
SCPS-10067,Yarudora Series Vol. 3 - Sampaguita (Japan),NTSC-J,PSX,J,1
SCPS-10068,Yarudora Series Vol. 3 - Sampaguita (Japan) (Disc 2),NTSC-J,PSX,J,1
SCPS-91242,YARUDORA SERIES VOL.3 - SAMPAGUITA  - (Disc 1),NTSC-J,PSX,J,0
SCPS-91243,YARUDORA SERIES VOL.3 - SAMPAGUITA  - (Disc 2),NTSC-J,PSX,J,0
SCPS-10069,Yarudora Series Vol. 4 - Yukiwari no Hana (Japan) (Disc 1),NTSC-J,PSX,J,1
SCPS-10070,Yarudora Series Vol. 4 - Yukiwari no Hana (Japan) (Disc 2),NTSC-J,PSX,J,1
SCPS-91244,YARUDORA SERIES VOL.4 - YUKIWARI NO HANA  - (Disc 1),NTSC-J,PSX,J,0
SCPS-91245,YARUDORA SERIES VOL.4 - YUKIWARI NO HANA  - (Disc 2),NTSC-J,PSX,J,0
SLPS-00443,Yellow Brick Road (Japan),NTSC-J,PSX,J,1
SLPS-01758,Yoshimoto Mahjong Club Deluxe (Japan),NTSC-J,PSX,J,1
SLPM-86633,YOSHIMOTO MAHJONG CLUB DELUXE,NTSC-J,PSX,J,0
SLPS-02308,YOSHIMOTO MUCHICCO DAI-KESSEN,NTSC-J,PSX,J,0
SLPM-86076,Yoshimura Shougi (Japan),NTSC-J,PSX,J,1
SLPS-03098,Youchien Gaiden - Karei naru Casino Club - Double Draw (Japan),NTSC-J,PSX,J,1
SLPM-86857,Youkai Hana Asobi (Japan),NTSC-J,PSX,J,1
SLPM-86096,Yu-Gi-Oh! Monster Capsule Breed & Battle (Japan),NTSC-J,PSX,J,1
SLPM-86221,YU-GI-OH! MONSTER CAPSULE BREED & BATTLE,NTSC-J,PSX,J,0
SLPM-87065,YU-GI-OH! MONSTER CAPSULE BREED & BATTLE,NTSC-J,PSX,J,0
SLPM-86398,YU-GI-OH! - SHIN DUEL MONSTERS,NTSC-J,PSX,J,0
SLPM-86573,YU-GI-OH! - SHIN DUEL MONSTERS,NTSC-J,PSX,J,0
SLPM-86396,YU-GI-OH! - SHIN DUEL MONSTERS,NTSC-J,PSX,J,0
SLPM-87066,YU-GI-OH! - SHIN DUEL MONSTERS,NTSC-J,PSX,J,0
SLPM-87013,Yukinko Burning (Japan),NTSC-J,PSX,J,1
SLPS-00956,Yuukyuu Gensoukyoku (Japan),NTSC-J,PSX,J,1
SLPS-00955,YUKYU GENSOKYOKU,NTSC-J,PSX,J,0
SLPS-01258,Yuukyuu Gensoukyoku 2nd Album (Japan),NTSC-J,PSX,J,1
SLPS-02517,Yuukyuu Gensoukyoku 3 - Perpetual Blue (Japan),NTSC-J,PSX,J,1
SLPS-01742,Yuukyuu Gensoukyoku Ensemble (Japan),NTSC-J,PSX,J,1
SLPS-01875,Yuukyuu Gensoukyoku Ensemble 2 (Japan),NTSC-J,PSX,J,1
SLPS-02325,YUKYU GENSOUKYOKU - PERPETUAL COLLECTION  - (Disc 1),NTSC-J,PSX,J,0
SLPS-02326,YUKYU GENSOUKYOKU - PERPETUAL COLLECTION  - (Disc 2),NTSC-J,PSX,J,0
SLPS-02327,YUKYU GENSOUKYOKU - PERPETUAL COLLECTION  - (Disc 3),NTSC-J,PSX,J,0
SLPS-02328,YUKYU GENSOUKYOKU - PERPETUAL COLLECTION  - (Disc 4),NTSC-J,PSX,J,0
SLPS-02329,YUKYU GENSOUKYOKU - PERPETUAL COLLECTION  - (Disc 5),NTSC-J,PSX,J,0
SLPS-02911,Yuukyuu Kumikyoku - All Star Project (Japan),NTSC-J,PSX,J,1
SLPS-02954,YUME NO TSUBASA - FATE OF THE HEART,NTSC-J,PSX,J,0
SLPS-01401,Yume Iroiro (Japan),NTSC-J,PSX,J,1
SLPS-02024,YUUGEN KAISHA CHIKYUU BOUEITAI - GUARD OF EARTH ORGANIZATION,NTSC-J,PSX,J,0
SLPS-02722,YUUGEN KAISHA CHIKYUU BOUEITAI - GUARD OF EARTH ORGANIZATION,NTSC-J,PSX,J,0
SLPS-01928,Yuukyuu no Eden - The Eternal Eden (Japan),NTSC-J,PSX,J,1
SLPS-02987,YUUKYUU NO EDEN - THE ETERNAL EDEN,NTSC-J,PSX,J,0
SLPS-01980,Yuusha-ou GaoGaiGar - Blockaded Numbers (Japan),NTSC-J,PSX,J,1
SLPS-02274,YUYAMI TOORI TANKENTAI,NTSC-J,PSX,J,0
SLPS-01460,YUUWAKU OFFICE RENAIKA,NTSC-J,PSX,J,0
SLPS-02209,YUUWAKU OFFICE RENAIKA,NTSC-J,PSX,J,0
SLPS-00909,Zap! Snowboarding Trix (Japan) (Fukyuuban 1500),NTSC-J,PSX,J,1
SLPS-03034,ZAP! SNOWBOARDING TRIX '98,NTSC-J,PSX,J,0
SLPS-00575,Zeiramzone (Japan),NTSC-J,PSX,J,1
SLPS-00034,Zeitgeist (Japan),NTSC-J,PSX,J,1
SLPS-00715,Zen Nihon GT Senshuken Max Rev. (Japan) (Disc 1),NTSC-J,PSX,J,1
SLPS-00716,Zen Nihon GT Senshuken Max Rev. (Japan) (Disc 2),NTSC-J,PSX,J,1
SLPS-01475,Zen Nihon Joshi Pro Wrestling - Joou Densetsu - Yume no Taikousen (Japan),NTSC-J,PSX,J,1
SLPS-01849,ZEN-NIPPON PRO WRESTLING - OUJA NO KON,NTSC-J,PSX,J,0
SLPS-91428,ZEN-NIPPON PRO WRESTLING - OUJA NO KON,NTSC-J,PSX,J,0
SLPS-02934,ZEN-NIPPON PRO WRESTLING - OUJA NO KON,NTSC-J,PSX,J,0
SLPS-01657,ZEN SUPER ROBOT WARS DENSHI DAIHYAKKA - ELECTRONIC ENCYCLOPEDIA  - (Disc 1),NTSC-J,PSX,J,0
SLPS-01658,ZEN SUPER ROBOT WARS DENSHI DAIHYAKKA - ELECTRONIC ENCYCLOPEDIA  - (Disc 2),NTSC-J,PSX,J,0
SLPS-03167,Zera-chan Puzzle - Pitatto Pair (Japan),NTSC-J,PSX,J,1
SLPS-00083,Zero Divide (Japan),NTSC-J,PSX,"J, E",1
SCPS-45079,ZERO DIVIDE 2,NTSC-J,PSX,"J, E",0
SLPS-00891,ZERO DIVIDE 2,NTSC-J,PSX,"J, E",0
SCPS-10049,ZERO PILOT - GINYOKU NO SENSHI,NTSC-J,PSX,J,0
SCPS-91127,ZERO PILOT - GINYOKU NO SENSHI,NTSC-J,PSX,J,0
SLPS-00755,Zero4 Champ DooZy-J (Japan),NTSC-J,PSX,J,1
SLPS-01666,Zeus - Carnage Heart Second (Japan),NTSC-J,PSX,J,1
SLPS-02318,Zeus II - Carnage Heart (Japan),NTSC-J,PSX,J,1
SLPS-01483,ZIG ZAG BALL,NTSC-J,PSX,J,0
SLPM-86311,Zill O'll (Japan) (Rev 1),NTSC-J,PSX,J,1
SLPM-86703,ZILL O'LL,NTSC-J,PSX,J,0
SLPS-02260</td,Zipangu - Unmei wa Saikoro ga Kimeru! (Japan),NTSC-J,PSX,J,1
SLPM-86643</td,ZIPANGUJIMA - UNMEI WA SAIKARORO GA KIMERU!,NTSC-J,PSX,J,0
SLPS-03255</td,ZOIDS - BATTLE CARD GAME,NTSC-J,PSX,J,0
SLPS-02982</td,ZOIDS - ZENEBUS VS HERIC,NTSC-J,PSX,J,0
SLPS-03389</td,ZOIDS 2 - HELIC REPUBLIC VS GUYLOS EMPIRE,NTSC-J,PSX,J,0
SLPS-00488</td,Zoku Gussun Oyoyo (Japan),NTSC-J,PSX,J,1
SLPS-01326,ZOKU HATSUKOI MONOGATARI  - (Disc 1),NTSC-J,PSX,J,0
SLPS-01327,ZOKU HATSUKOI MONOGATARI  - (Disc 2),NTSC-J,PSX,J,0
SLPS-01328,ZOKU HATSUKOI MONOGATARI  - (Disc 3),NTSC-J,PSX,J,0
SLPS-01329,ZOKU HATSUKOI MONOGATARI  - (Disc 4),NTSC-J,PSX,J,0
SLPS-02266,Zoku Mikagura Shoujo Tanteidan - Kanketsu-hen (Japan) (Disc 1),NTSC-J,PSX,J,1
SLPS-02267,Zoku Mikagura Shoujo Tanteidan - Kanketsu-hen (Japan) (Disc 2),NTSC-J,PSX,J,1
SLPS-02268,Zoku Mikagura Shoujo Tanteidan - Kanketsu-hen (Japan) (Disc 3),NTSC-J,PSX,J,1
SLPS-02269,Zoku Mikagura Shoujo Tanteidan - Kanketsu-hen (Japan) (Disc 4),NTSC-J,PSX,J,1
SLPS-02927,ZOKU MIKAGURA SHOUJO TANTEIDAN - KANKETSUHEN  - (Disc 1),NTSC-J,PSX,J,0
SLPS-02928,ZOKU MIKAGURA SHOUJO TANTEIDAN - KANKETSUHEN  - (Disc 2),NTSC-J,PSX,J,0
SLPS-02929,ZOKU MIKAGURA SHOUJO TANTEIDAN - KANKETSUHEN  - (Disc 3),NTSC-J,PSX,J,0
SLPS-02930,ZOKU MIKAGURA SHOUJO TANTEIDAN - KANKETSUHEN  - (Disc 4),NTSC-J,PSX,J,0
SLPS-00534</td,Zoop (Japan),NTSC-J,PSX,J,1
SLPS-00271</td,Zork I - The Great Underground Empire (Japan),NTSC-J,PSX,J,1
SLPS-01238</td,Zutto Issho - With Me Everytime... (Japan),NTSC-J,PSX,J,1
SLPM-86523</td,ZUTTO ISSHO - WITH ME EVERYTIME...,NTSC-J,PSX,J,0
SLPS-00424</td,ZXE-D - Legend of Plasmatlite (Japan),NTSC-J,PSX,J,1
SLES-03138,007 - The World Is Not Enough (Sweden),PAL,PSX,Sw,1
SLES-03135,007 - Le Monde ne Suffit Pas (France),PAL,PSX,F,1
SLES-03136,007 - Die Welt Ist Nicht Genug (Germany),PAL,PSX,G,1
SLES-03137,007 - El Mundo Nunca es Suficiente (Spain),PAL,PSX,S,1
SLES-01324,007 - Tomorrow Never Dies (Europe),PAL,PSX,E,1
SLES-02375,007 - Demain ne Meurt Jamais (France),PAL,PSX,F,1
SLES-02376,007 - Der Morgen Stirbt Nie (Germany),PAL,PSX,G,1
SLES-03355,007 Racing (France),PAL,PSX,E,1
SLES-03356,007 - RACING,PAL,PSX,F,0
SLES-03357,007 - RACING,PAL,PSX,G,0
SLES-03658,100% Star (France),PAL,PSX,F,1
SLES-03784,100% STAR,PAL,PSX,E,0
SCES-00400,2Xtreme (Europe),PAL,PSX,E,1
SLES-03120,"3, 2, 1, Smurf! My First Racing Game (Europe) (En,Fr,De,Es,It,Nl)",PAL,PSX,"E, F, G, I, Du, S",1
SLES-02089,"360 Three Sixty (Europe) (En,Fr,De,Es,It,Sv)",PAL,PSX,"E, F, G, I, S, Sw",1
SLES-01937,40 WINKS - CONQUER YOUR DREAMS,PAL,PSX,E,0
SLES-01940,40 WINKS - CON RUFF E TUMBLE,PAL,PSX,I,0
SLES-01941,40 WINKS - CON RUFF Y TUMBLE,PAL,PSX,S,0
SLES-00095,"4-4-2 Soccer (Europe) (En,Fr,De,Es)",PAL,PSX,"E, F, G, S",1
SLES-02017,"4x4 World Trophy (Europe) (En,Fr,De,Es,It)",PAL,PSX,"E, F, G, I, S",1
SLES-04064,5 Star Racing (Europe),PAL,PSX,E,1
SLES-03481,50x15 - ¿QUIERE SER MILLONARIO?,PAL,PSX,S,0
SLES-03830,2002 FIFA World Cup (Spain),PAL,PSX,"E, Sw",1
SCES-02152,A Sangue Freddo (Italy) (Disc 1),PAL,PSX,I,1
SCES-12152,A Sangue Freddo (Italy) (Disc 2),PAL,PSX,I,1
SCES-00290,"A.IV - Evolution Global (Europe) (En,Ja,Fr,De)",PAL,PSX,"E, F, G, J",1
SLES-02695,A2 Racer - Europa Tour (Netherlands),PAL,PSX,Du,1
SLES-01341,"Absolute Football (France) (En,Fr,De,Es,It,Pt)",PAL,PSX,F,1
SCES-00699,Ace Combat 2 (France),PAL,PSX,E,1
SCES-00901,ACE COMBAT 2,PAL,PSX,F,0
SCES-00902,ACE COMBAT 2,PAL,PSX,G,0
SCES-02066,"Ace Combat 3 - Electrosphere (Japan, Asia) (Disc 2) (Rev 1)",PAL,PSX,"E, F, G, I, S",1
SLES-03105,Action Bass (Europe),PAL,PSX,E,1
SLES-01761,ACTION MAN - MISSION EXTREME,PAL,PSX,"E, F, G, I, S, Du, Sw, N, Fi, D",0
SLES-03083,"Action Man - Destruction X (Europe) (En,Fr,De,Es,It)",PAL,PSX,"E, F, G, I, S",1
SLES-00015,"Actua Golf (Europe) (En,Fr,De)",PAL,PSX,"E, F, G",1
SLES-00044,Actua Golf 2 (Europe),PAL,PSX,E,1
SLES-01042,Actua Golf 3 (Europe),PAL,PSX,E,1
SLES-00188,"Actua Ice Hockey (Europe) (En,Fr,De,Sv,Fi)",PAL,PSX,"E, F, G, Fi, Sw",1
SLES-01226,Actua Ice Hockey 2 (Europe),PAL,PSX,E,1
SLES-01647,Actua Pool (Europe),PAL,PSX,E,1
SLES-00014,"Actua Soccer (Europe) (En,Fr) (Rev 1)",PAL,PSX,"E, F",1
SLES-00190,Actua Soccer - Club Edition (Europe),PAL,PSX,E,1
SLES-00021,Actua Soccer 2 (Italy),PAL,PSX,"E, F",1
SLES-01028,ACTUA SOCCER 2,PAL,PSX,I,0
SLES-01029,"Actua Soccer 2 (Germany) (En,De)",PAL,PSX,"E, G",1
SLES-01210,Actua Soccer 3 (France),PAL,PSX,E,1
SLES-01644,ACTUA SOCCER 3,PAL,PSX,F,0
SLES-01645,ACTUA SOCCER 3,PAL,PSX,G,0
SLES-01646,ACTUA SOCCER 3,PAL,PSX,I,0
SLES-00265,"Actua Tennis (Europe) (Fr,De)",PAL,PSX,"E, A",1
SLES-01396,ACTUA TENNIS,PAL,PSX,G,0
SLES-04108,"Adiboo & Paziral's Secret (Europe) (En,Fr,De,Es,It)",PAL,PSX,"E, F, G, I, S",1
SCES-03558,Adibou et l'Ombre Verte (France),PAL,PSX,F,1
SLES-00189,"Adidas Power Soccer (UK) (En,Fr,De,Es,It)",PAL,PSX,"E, F, G, I, S",1
SLES-00857,Adidas Power Soccer 2 (Europe),PAL,PSX,"E, F, G, I, S, Du",1
SLES-01239,Adidas Power Soccer 98 (France),PAL,PSX,"E, F, G, I, S, Du",1
SLES-00270,"Adidas Power Soccer International '97 (Europe) (En,Fr,De,Es,It,Nl)",PAL,PSX,"E, F, G, I, S, Du",1
SLES-01875,AFL 99 (Australia),PAL,PSX,E,1
SLES-00474,"Agent Armstrong (Europe) (En,Fr,De,Es)",PAL,PSX,"E, F, G, S",1
SLES-00124,Agile Warrior - F-111X (Europe),PAL,PSX,E,1
SCES-00007,Air Combat (Europe) (EDC),PAL,PSX,E,1
SLES-03743,Air Hockey (Europe),PAL,PSX,E,1
SLES-00762,Air Race (Europe),PAL,PSX,E,1
SLES-02137,"Aironauts (Europe) (En,Fr,De)",PAL,PSX,"E, F, G",1
SLES-01298,"Akuji the Heartless (Europe) (En,Fr,De)",PAL,PSX,"E, F, G",1
SLES-03150,Alex Ferguson's Player Manager 2001 (Europe),PAL,PSX,E,1
SLES-03775,Alex Ferguson's Player Manager 2002 (Europe),PAL,PSX,E,1
SLES-03290,Alexandra Ledermann 2 - Equitation Competition (France),PAL,PSX,"E, F, S",1
SCES-03817,Alfred Chicken (Europe) (Beta) (2002-02-07),PAL,PSX,"E, F, G, I, S",1
SLES-02913,"Alien Resurrection (Europe) (En,Fr,De,Es,It)",PAL,PSX,"E, F, G, I, S",1
SLES-00101,Alien Trilogy (France),PAL,PSX,"E, F, I, S",1
SLES-00246,ALIEN TRILOGY,PAL,PSX,G,0
SLES-04162,All Music Dance! (Italy),PAL,PSX,I,1
SLES-04107,All Star Action (Europe) (Disc 1),PAL,PSX,E,1
SLES-14107,All Star Action (Europe) (Disc 2),PAL,PSX,E,1
SLES-03958,All Star Boxing (Europe),PAL,PSX,E,1
SLES-03740,All Star Racing (Europe),PAL,PSX,E,1
SLES-03933,All Star Racing 2 (Europe),PAL,PSX,E,1
SLES-00747,"All Star Soccer (Europe) (En,Fr,De,It) (Beta) (1997-05-26)",PAL,PSX,"E, F, G, I",1
SLES-03963,All Star Tennis (Europe),PAL,PSX,E,1
SLES-01433,All Star Tennis '99 (Europe),PAL,PSX,"E, F, G, I, S",1
SLES-02764,All Star Tennis 2000 (France),PAL,PSX,"E, G, I, S",1
SLES-02765,ALL STAR TENNIS YANNICK NOAH 2000,PAL,PSX,F,0
SLES-04060,All Star Watersports (Europe),PAL,PSX,E,1
SLES-02984,Alla Ricerca della Valle Incantata - Ritorno alla Grande Vallata (Italy),PAL,PSX,I,1
SLES-00417,Allied General (Europe),PAL,PSX,E,1
SLES-00037,"Alone in the Dark - Jack Is Back (Europe) (En,Fr,De,Es,It)",PAL,PSX,"E, F, G, I, S",1
SLES-02801,Alone in the Dark - The New Nightmare (Australia) (Disc 1) (Beta) (2001-03-13),PAL,PSX,E,1
SLES-12801,Alone in the Dark - The New Nightmare (Australia) (Disc 2) (Beta) (2001-03-13),PAL,PSX,E,1
SLES-02802,ALONE IN THE DARK - THE NEW NIGHTMARE  - (Disc 1),PAL,PSX,F,0
SLES-12802,ALONE IN THE DARK - THE NEW NIGHTMARE  - (Disc 2),PAL,PSX,F,0
SLES-02803,ALONE IN THE DARK - THE NEW NIGHTMARE  - (Disc 1),PAL,PSX,G,0
SLES-12803,ALONE IN THE DARK - THE NEW NIGHTMARE  - (Disc 2),PAL,PSX,G,0
SLES-02804,ALONE IN THE DARK - THE NEW NIGHTMARE  - (Disc 1),PAL,PSX,S,0
SLES-12804,ALONE IN THE DARK - THE NEW NIGHTMARE  - (Disc 2),PAL,PSX,S,0
SLES-02805,ALONE IN THE DARK - THE NEW NIGHTMARE  - (Disc 1),PAL,PSX,I,0
SLES-12805,ALONE IN THE DARK - THE NEW NIGHTMARE  - (Disc 2),PAL,PSX,I,0
SLES-01135,Alundra (Europe),PAL,PSX,E,1
SLES-01198,ALUNDRA,PAL,PSX,F,0
SLES-01256,ALUNDRA,PAL,PSX,G,0
SLES-01257,ALUNDRA,PAL,PSX,I,0
SLES-01258,ALUNDRA,PAL,PSX,S,0
SLES-02600,ALUNDRA 2,PAL,PSX,E,0
SLES-02601,ALUNDRA 2,PAL,PSX,F,0
SLES-02602,ALUNDRA 2,PAL,PSX,G,0
SLES-04037,American Pool (Europe),PAL,PSX,E,1
SLES-02347,Amerzone - The Explorer's Legacy (Europe) (Disc 2),PAL,PSX,E,1
SLES-12347,"AMERZONE - THE EXPLORERS LEGACY  -  [ 2 DISCS 
		] (Disc 2)",PAL,PSX,E,0
SLES-02348,Amerzone - Das Testament des Forschungsreisenden (Germany) (Disc 2),PAL,PSX,G,1
SLES-12348,"AMERZONE - DAS TESTAMENT DES FORSCHUNGREISENDEN  -  [ 2 DISCS 
		] (Disc 2)",PAL,PSX,G,0
SLES-02349,Amerzone - El Legado del Explorador (Spain) (Disc 2),PAL,PSX,S,1
SLES-12349,"AMERZONE - EL LEGADO DEL EXPLORADOR  -  [ 2 DISCS 
		] (Disc 2)",PAL,PSX,S,0
SLES-02350,Amerzone - Il Testamento dell'Esploratore (Italy) (Disc 2),PAL,PSX,I,1
SLES-12350,"AMERZONE - IL TESTAMENTO DELL'ESPLORATORE  -  [ 2 DISCS 
		] (Disc 2)",PAL,PSX,I,0
SLES-02429,Amerzone - O Testamento do Explorador (Portugal) (Disc 2),PAL,PSX,P,1
SLES-12429,"AMERZONE - O TESTAMENTO DO EXPLORADOR  -  [ 2 DISCS 
		] (Disc 2)",PAL,PSX,P,0
SLES-02961,"Anastasia (Europe) (En,Fr,De,Nl)",PAL,PSX,"E, F, G, Du",1
SLES-00438,Andretti Racing (France),PAL,PSX,E,1
SLES-00439,ANDRETTI RACING,PAL,PSX,F,0
SLES-00440,ANDRETTI RACING,PAL,PSX,G,0
SLES-04071,"Animal Football (Europe) (En,Fr,De)",PAL,PSX,"E, F, G",1
SLES-04036,Animal Snap - Rescue Them 2 by 2 (Europe),PAL,PSX,E,1
SLES-01717,ANIMANIACS IN TEN PIN ALLEY,PAL,PSX,E,0
SCES-01833,Anna Kournikova's Smash Court Tennis (Europe),PAL,PSX,E,1
SLES-02563,Anstoss - Premier Manager (Germany),PAL,PSX,G,1
SCES-01564,Ape Escape (France),PAL,PSX,E,1
SCES-02028,APE ESCAPE,PAL,PSX,F,0
SCES-02029,APE ESCAPE,PAL,PSX,G,0
SCES-02030,APE ESCAPE,PAL,PSX,I,0
SCES-02031,Ape Escape - La Invasion de los Monos (Spain),PAL,PSX,S,1
SLES-00834,APOCALYPSE - AVEC BRUCE WILLIS,PAL,PSX,F,0
SLES-00460,APOCALYPSE - STARRING BRUCE WILLIS,PAL,PSX,E,0
SLES-00835,APOCALYPSE - STARRING BRUCE WILLIS,PAL,PSX,G,0
SLES-01463,APOCALYPSE - STARRING BRUCE WILLIS,PAL,PSX,I,0
SLES-03390,"Aqua GT (Europe) (En,Fr,De,Es,It,Nl)",PAL,PSX,"E, Du, F, G, I, S",1
SCES-00241,Aquanaut's Holiday (Europe),PAL,PSX,E,1
SLES-02339,"Arcade Party Pak (Europe, Australia)",PAL,PSX,E,1
SLES-00466,Arcade's Greatest Hits - The Atari Collection 1 (Europe),PAL,PSX,E,1
SLES-00712,Arcade's Greatest Hits - The Atari Collection 2 (Europe),PAL,PSX,E,1
SLES-00739,Arcade's Greatest Hits - The Midway Collection 2 (Europe),PAL,PSX,E,1
SLES-04096,Archer Maclean's 3D Pool (Europe),PAL,PSX,E,1
SLES-00578,"Area 51 (Europe) (En,Fr,De,Es)",PAL,PSX,"E, F, G, S",1
SLES-03783,AREA 51,PAL,PSX,"E, F, G, S",0
SLES-00748,"Ark of Time (Europe) (En,Fr,De,Es,It)",PAL,PSX,"E, F, G, I, S",1
SCES-00842,"Armored Core (Europe) (En,Fr,De,Es,It)",PAL,PSX,"E, F, G, I, S",1
SLES-02617,ARMORINES - PROJECT SWARM,PAL,PSX,"E, F, I, S",0
SLES-02726,ARMORINES - PROJECT SWARM,PAL,PSX,G,0
SLES-02378,"Army Men 3D (Europe) (En,Fr,De)",PAL,PSX,"E, F, G",1
SLES-02498,"Army Men - Air Attack (Europe) (En,Fr,De)",PAL,PSX,"E, F, G",1
SLES-02620,"Army Men - Air Attack (Europe) (En,Es,It)",PAL,PSX,"E, I, S",1
SLES-03226,Army Men - Air Attack 2 (Spain),PAL,PSX,E,1
SLES-03227,ARMY MEN - AIR ATTACK 2,PAL,PSX,F,0
SLES-03228,ARMY MEN - AIR ATTACK 2,PAL,PSX,G,0
SLES-03229,ARMY MEN - AIR ATTACK 2,PAL,PSX,I,0
SLES-03230,ARMY MEN - AIR ATTACK 2,PAL,PSX,S,0
SLES-03231,"Army Men - Land, Sea, Air (Europe) (En,Fr,De,Es,It)",PAL,PSX,"E, F, G, I, S",1
SLES-03414,"Army Men - Lock 'n' Load (Europe) (En,Fr,De,Es,It)",PAL,PSX,"E, F, G, I, S",1
SLES-03431,"Army Men - Omega Soldier (Europe) (En,Fr,De,Es,It)",PAL,PSX,"E, F, G, I, S",1
SLES-02855,"Army Men - Operation Meltdown (Europe) (En,Fr,De,Es,It)",PAL,PSX,"E, F, G, I, S",1
SLES-02626,Army Men - Sarge's Heroes (France),PAL,PSX,E,1
SLES-02627,ARMY MEN - SARGE'S HEROES,PAL,PSX,F,0
SLES-02628,ARMY MEN - SARGE'S HEROES,PAL,PSX,G,0
SLES-02629,ARMY MEN - SARGE'S HEROES,PAL,PSX,S,0
SLES-02630,ARMY MEN - SARGE'S HEROES,PAL,PSX,I,0
SLES-03316,"Army Men - Sarge's Heroes 2 (Europe) (En,Fr,De,Es,It)",PAL,PSX,"E, F, G, I, S",1
SLES-03633,"Army Men - Team Assault (Europe) (En,Fr,De,Es,It)",PAL,PSX,"E, F, G, I, S",1
SLES-01244,"Assault (Europe) (En,Fr,De,Es,It)",PAL,PSX,"E, F, G, I, S",1
SLES-00093,Assault Rigs (Europe),PAL,PSX,E,1
SLES-01416,"Asterix (Europe) (En,Fr,Nl) (Rev 1)",PAL,PSX,"E, F, G, Du",1
SLES-01748,"Asterix (Europe) (En,Fr,Es,It)",PAL,PSX,"E, F, I, S",1
SLES-03324,"Asterix - Mega Madness (Europe) (En,Fr,De,Es,It,Nl)",PAL,PSX,"E, F, G, Du, I, S",1
SLES-02092,Asterix & Obelix Take on Caesar (Europe),PAL,PSX,"F, G, Du",1
SLES-02473,ASTERIX & OBELIX - CONTRA CESAR,PAL,PSX,"S, Sw, N",0
SLES-02474,Asterix & Obelix contro Cesare (Italy),PAL,PSX,I,1
SLES-02475,ASTERIX & OBELIX - TAKE ON CAESAR,PAL,PSX,E,0
SLES-01418,Asteroids (Europe),PAL,PSX,E,1
SLES-01468,ASTEROIDS,PAL,PSX,F,0
SLES-01469,ASTEROIDS,PAL,PSX,G,0
SLES-01470,ASTEROIDS,PAL,PSX,I,0
SLES-03808,Atari Anniversary Edition Redux (Europe),PAL,PSX,E,1
SLES-04066,"Atlantis - The Lost Continent (Europe) (En,Fr,De)",PAL,PSX,"E, F, G",1
SLES-01603,Atlantis - Das sagenhafte Abenteuer (Germany) (Disc 1),PAL,PSX,G,1
SLES-11603,Atlantis - Das sagenhafte Abenteuer (Germany) (Disc 2),PAL,PSX,G,1
SLES-21603,Atlantis - Das sagenhafte Abenteuer (Germany) (Disc 3),PAL,PSX,G,1
SLES-01602,Atlantis - Secrets d'un Monde Oublie (France) (Disc 1),PAL,PSX,F,1
SLES-11602,Atlantis - Secrets d'un Monde Oublie (France) (Disc 2),PAL,PSX,F,1
SLES-21602,Atlantis - Secrets d'un Monde Oublie (France) (Disc 3),PAL,PSX,F,1
SLES-01604,Atlantis - Segreti d'un Mondo Perduto (Italy) (Disc 1),PAL,PSX,I,1
SLES-11604,Atlantis - Segreti d'un Mondo Perduto (Italy) (Disc 2),PAL,PSX,I,1
SLES-21604,Atlantis - Segreti d'un Mondo Perduto (Italy) (Disc 3),PAL,PSX,I,1
SLES-01291,Atlantis - The Lost Tales (Europe) (Disc 1),PAL,PSX,E,1
SLES-11291,Atlantis - The Lost Tales (Europe) (Disc 2),PAL,PSX,E,1
SLES-21291,Atlantis - The Lost Tales (Europe) (Disc 3),PAL,PSX,E,1
SLES-01605,ATLANTIS - THE LOST TALES  - (Disc 1),PAL,PSX,"E, S, Du, Sw",0
SLES-11605,ATLANTIS - THE LOST TALES  - (Disc 2),PAL,PSX,"E, S, Du, Sw",0
SLES-21605,ATLANTIS - THE LOST TALES  - (Disc 3),PAL,PSX,"E, S, Du, Sw",0
SLES-01718,"Attack of the Saucerman (Europe) (En,Fr,De,Es,It)",PAL,PSX,"E, F, G, I, S",1
SLES-04099,"ATV Mania (Europe) (En,Fr,De,It)",PAL,PSX,"E, F, G, I",1
SLES-02822,"ATV - Quad Power Racing (Europe) (En,Fr,De)",PAL,PSX,"E, F, G",1
SLES-04059,ATV Racers (Europe),PAL,PSX,E,1
SLES-03945,"Austin Powers Pinball (Europe) (En,Fr,De)",PAL,PSX,"E, F, G",1
SLES-00909,"Auto Destruct (Europe) (En,Fr,De,Es,Sv)",PAL,PSX,"E, F, G, S, Sw",1
SLES-02341,Autobahn Raser II (Germany),PAL,PSX,G,1
SLES-00493,Ayrton Senna Kart Duel (Europe),PAL,PSX,E,1
SLES-01024,Ayrton Senna Kart Duel 2 (Europe),PAL,PSX,E,1
SLES-03052,AZTEC - MALEDICTION AU COER DE LA CITE D'OR,PAL,PSX,"F, G",0
SLES-03053,"Aztec - The Curse in the Heart of the City of Gold (Europe) (Es,It)",PAL,PSX,"E, Du",1
